tag,mod,text,freq
d,positive,炎症細胞浸潤,6
d,positive,形質細胞,1
d,positive,Ｉｎｔｅｒ－ｆａｃｅ　ｈｅｐａｔｉｔｉｓ,1
d,positive,リンパ球浸潤,4
d,positive,リンパ球集簇,1
d,positive,浸潤リンパ球,1
d,positive,肉芽腫形成,1
d,positive,形質細胞浸潤やｉｎｔｅｒｆａｃｅ　ｈｅｐａｔｉｔｉｓ,1
d,positive,喉頭癌,1
d,positive,肝障害,5
d,positive,発熱,12
d,positive,びまん性拡張・壁肥厚,1
d,positive,胆嚢腫大・胆嚢壁肥厚,1
d,positive,炎症細胞の浸潤,1
d,positive,非化膿性破壊性胆管炎の像,1
d,positive,胆管炎の再増悪,1
d,positive,胆管炎,5
d,positive,腫瘍,18
d,positive,高血圧症，高脂血症,1
d,positive,肺転移を伴う外陰部悪性黒色腫,1
d,positive,肺転移巣,2
d,positive,転移巣,3
d,positive,炎症反応上昇を伴う肝機能障害,1
d,positive,リンパ球を主体とした炎症細胞浸潤，膠原線維の増生,1
d,positive,薬物性肝障害,1
d,positive,胆汁うっ滞性肝不全,1
d,positive,腎細胞癌,1
d,positive,胸膜転移再発,1
d,positive,肝障害，黄疸,1
d,positive,黄疸,4
d,positive,慢性非化膿性破壊性胆管炎，著明な胆汁うっ滞,1
d,positive,浸潤するリンパ球,1
d,positive,ｉｒＡＥ,1
d,positive,全身状態の悪化,1
d,positive,子宮平滑肉腫の肺脾臓転移,1
d,positive,肝酵素上昇,2
d,positive,肝機能増悪傾向,1
d,positive,胆汁うっ滞,3
d,positive,炎症性細胞浸潤,2
d,positive,肝細胞壊死,1
d,positive,胆汁輸送障害と肝炎像を示す薬剤性肝障害,1
d,positive,肝機能異常,3
d,positive,薬剤性肝障害,1
d,positive,急性肝障害,1
d,positive,骨転移,2
d,positive,ＰＤ－Ｌ１,1
d,positive,食欲低下,3
d,positive,肝細胞脱落，出血，マクロファージ，リンパ球，形質細胞浸潤,1
d,positive,ｓｐｏｔｔｙ　ｎｅｃｒｏｓｉｓ,1
d,positive,リンパ球形質細胞浸潤,1
d,positive,皮疹,29
d,positive,水泡性類天庖瘡,1
d,positive,倦怠感,1
d,positive,Ｂｉｌ上昇,1
d,positive,紅斑,12
d,positive,類天庖瘡,1
d,positive,好酸球増多,2
d,positive,凝固能延長，血球減少，黄疸の進行,1
d,positive,非昏睡型急性肝不全,1
d,positive,急性肝不全,2
d,positive,好中球減少,1
d,positive,血球減少,1
d,positive,好酸球を中心とする浸潤,1
d,positive,二次性変化,1
d,positive,好酸球増多を伴う急性肝不全,1
d,positive,歩行困難，黄疸，下腿浮腫,1
d,positive,アルコール性肝硬変,3
d,positive,下腿浮腫，尿の黄染,1
d,positive,階段昇降が困難,1
d,positive,立位保持が困難,1
d,positive,顕性黄疸と掻痒症，下腿浮腫,1
d,positive,慢性肝障害，脾腫，皮下浮腫増悪,1
d,positive,両側胸水貯留，肺水腫と右上葉浸潤影,1
d,positive,網状赤血球の上昇,1
d,positive,溶血を反映した破砕赤血球およびｓｐｕｒ　ｃｅｌｌ　（有棘赤血球）,1
d,positive,肝細胞の風船化およびＭａｌｌｏｒｙ　ｂｏｄｙ,1
d,positive,線維化，炎症細胞浸潤,1
d,positive,アルコール性肝硬変とそれに合併するＳｐｕｒ　ｃｅｌｌ　ａｎｅｍｉａ,1
d,positive,肝硬変,5
d,positive,貧血,12
d,positive,酸素化不良,1
d,positive,Ｓｐｕｒ　ｃｅｌｌ　ａｎｅｍｉａを合併した若年アルコール性肝硬変,1
d,positive,肝性脳症,5
d,positive,肝内門脈肝静脈シャント,1
d,positive,心筋梗塞,1
d,positive,傾眠傾向,1
d,positive,高アンモニア血症,3
d,positive,高信号,1
d,positive,肝性脳症による意識障害,1
d,positive,拡張,4
d,positive,肝内シャント,1
d,positive,シャント,6
d,positive,瘤化している門脈肝静脈シャント,1
d,positive,肝疾患を伴わない門脈体循環シャント,1
d,positive,急性心筋梗塞,1
d,positive,肝内門脈肝静脈シャントによる肝性脳症,1
d,positive,意識障害,3
d,positive,慢性Ｃ型肝炎,1
d,positive,Ｃ型肝硬変,4
d,positive,大動脈弁狭窄症,2
d,positive,意識障害，高アンモニア血症,2
d,positive,浮腫，呼吸困難,1
d,positive,慢性心不全急性増悪,1
d,positive,心不全,4
d,positive,門脈体循環シャント形成,1
d,positive,脱水,2
d,positive,脳症,2
d,positive,脾腎シャント,6
d,positive,肝性昏睡,5
d,positive,食道静脈瘤,8
d,positive,コントロール不良,1
d,positive,肝性昏睡　ＩＩＩ度,1
d,positive,肝性昏睡Ｉ度,1
d,positive,巨大脾腫ならびに血小板減少,1
d,positive,胃静脈瘤合併アルコール性肝硬変,1
d,positive,胃静脈瘤,7
d,positive,巨大脾腫ならびに脾腎シャント,1
d,positive,脾機能亢進に伴う血小板数低値,1
d,positive,脾機能亢進,1
d,positive,胃腎シャント,1
d,positive,脾機能が著明に亢進した肝硬変に合併した胃静脈瘤,1
d,positive,非代償性肝硬変,3
d,positive,Ｃ型非代償性肝硬変,3
d,positive,肝萎縮,1
d,positive,門脈圧上昇,1
d,positive,肝細胞癌（ＨＣＣ）,1
d,positive,非代償期Ｃ型肝硬変,1
d,positive,肝外シャント,1
d,positive,脾静脈損傷による腹腔内出血,1
d,positive,出血合併症,1
d,positive,交通外傷による骨盤骨折と尿管損傷,1
d,positive,γＧＴＰ高値,1
d,positive,右横隔膜ヘルニア,2
d,positive,ヘルニア門,2
d,positive,圧排,3
d,positive,狭窄,5
d,positive,閉塞,2
d,positive,萎縮,5
d,positive,不明瞭化,1
d,positive,軽度拡張,1
d,positive,静脈－静脈短絡の発達,1
d,positive,交通外傷による横隔膜ヘルニア,1
d,positive,出血性ショック死,1
d,positive,門脈血栓形成により惹起された門脈圧亢進症性腸症,1
d,positive,肝硬変・肝細胞癌,1
d,positive,意識レベル低下，下血,1
d,positive,少量吐血,1
d,positive,暗赤色便,1
d,positive,多量タール便排泄,1
d,positive,呼吸停止,1
d,positive,血便,2
d,positive,下部消化管出血,1
d,positive,軽度血管増生・拡張,1
d,positive,門脈血栓,1
d,positive,門脈圧亢進症性腸症,1
d,positive,全身倦怠感，食欲不振,1
d,positive,全身倦怠感および食欲不振,1
d,positive,肝胆道系酵素の上昇,1
d,positive,胆道系酵素の急激な上昇,1
d,positive,鈍化,1
d,positive,リンパ球と組織球浸潤,1
d,positive,ｄｕｃｔｕｌａｒ　ｐｒｏｌｉｆｅｒａｔｉｏｎ　（細胆管増生）,1
d,positive,ｂｒｉｄｇｉｎｇ　ｆｉｂｒｏｓｉｓ,1
d,positive,慢性非化膿性破壊性胆管炎,1
d,positive,症候性原発性胆汁性胆管炎,1
d,positive,原発性胆汁性胆管炎,1
d,positive,やや肥満,1
d,positive,脂肪肝,3
d,positive,ｄｉｆｆｕｓｅ　ｆａｔｔｙ　ｌｉｖｅｒ,1
d,positive,尿中銅増加,1
d,positive,肝癌,1
d,positive,腹水,8
d,positive,有害事象,2
d,positive,Ｉ度房室ブロック,1
d,positive,蜂窩織炎による敗血症,1
d,positive,洞停止,1
d,positive,慢性腎不全,1
d,positive,体液貯留傾向,1
d,positive,心房細動,2
d,positive,肝不全,1
d,positive,死亡,1
d,positive,Ｈ．ｃｉｎａｅｄｉ菌血症および蜂窩織炎,1
d,positive,難治性肝性腹水,1
d,positive,嘔吐,5
d,positive,逆流性食道炎,1
d,positive,食事量低下,1
d,positive,低アルブミン血症,1
d,positive,両下腿痛，発赤，熱感，腫脹,1
d,positive,蜂窩織炎,1
d,positive,血液培養陽性,1
d,positive,菌血症および蜂窩織炎,1
d,positive,免疫機能低下,1
d,positive,感染症,1
d,positive,血清肝炎,1
d,positive,黄疸，浮腫，腹水，悪液質，出血傾向，意識障害,1
d,positive,Ｄｉｓｏｒｉｅｎｔａｔｉｏｎ，著明なＡｂｍａｇｅｒｕｎｇ，アンモニア臭，出血斑,1
d,positive,閉塞性黄疸,1
d,positive,長与甲型肝硬変と急性アルコール性肝炎,1
d,positive,病変（小膵管内多数結石，実質の線維化，小壊死巣）,1
d,positive,ｂｉｌｅｎｅｐｈｒｏｓｉｓ,1
d,positive,小膿瘍,1
d,positive,出血壊死巣,1
d,positive,浮腫,8
d,positive,アスペルギルス症と気管支肺炎,1
d,positive,心窩部重感,1
d,positive,肝腫,1
d,positive,全身掻痒感,1
d,positive,腫大した表面平滑な赤褐色肝,1
d,positive,著減,1
d,positive,緑色化，結節状隆起,1
d,positive,拡大，線維増生，胆細管増殖，グ鞘間橋形成,1
d,positive,黄疸漸増,1
d,positive,掻痒感持続,1
d,positive,腹水貯留,1
d,positive,急性胃潰瘍による出血,1
d,positive,肝不全状態,1
d,positive,大結節性硬変肝,1
d,positive,抗ミトコンドリア抗体,1
d,positive,抗平滑筋抗体,1
d,positive,壊死後性肝硬変,1
d,positive,肝脾腫大,1
d,positive,ＲＡテスト,1
d,positive,抗ＤＮＡ抗体,1
d,positive,Ｍｉｃｒｏｓｏｍｅテスト,1
d,positive,壊死後性肝硬変像,1
d,positive,リンパ濾胞様集簇を伴う小円形細胞の浸潤，細胆管，小葉間胆管の著減，Ｓｅｐｔａｌ　ｂｉｌｅ　ｄｕｃｔ大の胆管管腔の乳頭状拡張および一部その近傍に胆管の集合,1
d,positive,膨化,1
d,positive,Ｍａｌｌｏｒｙ様物質,1
d,positive,総胆管嚢腫,1
d,positive,先天的脆弱,1
d,positive,部分的閉塞,1
d,positive,特発性妊娠黄疸,1
d,positive,妊娠,1
d,positive,黄疽， 瘙痒感,1
d,positive,１横指触知,1
d,positive,瘙痒感,1
d,positive,高Ｔｒｉｇｌｙｃｅｒｉｄｅ血症,1
d,positive,肝細胞壊死，炎症性細胞浸潤,1
d,positive,脂肪浸潤,1
d,positive,慢性肝障害,2
d,positive,慢性肝炎および肝硬変症,1
d,positive,肝硬変症,1
d,positive,持続高値,1
d,positive,アルコール多飲,1
d,positive,アルコール性肝炎,1
d,positive,傍胸骨リンパ節転移,2
d,positive,異常陰影,1
d,positive,傍胸骨リンパ節腫大,1
d,positive,ＦＤＧの集積,1
d,positive,結節影,1
d,positive,リンパ節腫大,1
d,positive,リンパ節,9
d,positive,右傍胸骨リンパ節,1
d,positive,乳癌の転移,1
d,positive,右中葉軸捻転,2
d,positive,胸部食道癌,1
d,positive,右胸腔内血腫、両側肺炎と右中葉無気肺,1
d,positive,右胸水,1
d,positive,血栓,5
d,positive,右中葉無気肺,2
d,positive,狭小化,1
d,positive,ねじれ,2
d,positive,癒着,8
d,positive,捻転,1
d,positive,ＤＶＴ,3
d,positive,未発達,1
d,positive,アンチトロンビンＩＩＩ、　ＦＤＰ、　Ｄダイマーの高値,1
d,positive,血栓形成,1
d,positive,運動障害,1
d,positive,筋緊張尤進,1
d,positive,発汗,1
d,positive,筋緊張,3
d,positive,呼吸状態の悪化,3
d,positive,重症心身障害,1
d,positive,緊張,1
d,positive,脳性麻痺　精神発達遅滞,1
d,positive,筋緊張の亢進,1
d,positive,反り返り,1
d,positive,屈曲を呈する筋緊張,1
d,positive,痰,1
d,positive,消化管出血,3
d,positive,出血,6
d,positive,胆道閉鎖症,5
d,positive,小腸出血,3
d,positive,胃食道静脈瘤破裂,1
d,positive,食道静脈瘤からの出血,1
d,positive,再出血,1
d,positive,門脈圧亢進症,1
d,positive,プレショック状態,1
d,positive,ＱＯＬを損ない,1
d,positive,胆管炎や亜イレウス,1
d,positive,ｂｉｌｅ　ｌａｋｅ,1
d,positive,肝内結石,1
d,positive,易疲労感,1
d,positive,ＱＯＬは著しく損なわれ,1
d,positive,肝動脈血流低下,1
d,positive,抑うつ状態,1
d,positive,リストカット,1
d,positive,ストレス,1
d,positive,依存症やうつ状態,1
d,positive,病的依存症,1
d,positive,病的依存症やうつ状態,1
d,positive,放屁，腹部膨満,2
d,positive,呑気症,1
d,positive,腹部膨満,3
d,positive,放屁,1
d,positive,胃軸捻,1
d,positive,心身症,1
d,positive,胃瘻合併症,1
d,positive,脳性麻痺,1
d,positive,漏出,1
d,positive,食道閉鎖症,1
d,positive,摂食障害,1
d,positive,ダンピング症候群,1
d,positive,右卵巣未熟奇形腫,1
d,positive,腹膜播種巣,1
d,positive,イレウス,3
d,positive,下血を伴うイレウス症状,1
d,positive,低蛋白血症,1
d,positive,蛋白漏出性腸症,1
d,positive,イレウス症状,1
d,positive,部分的狭窄症,1
d,positive,ｇａｎｇｌｉｏｎｅｕｒｏｓｉｓや神経叢の増生,1
d,positive,消化管神経の異常に起因する病変,1
d,positive,後天性慢性偽性腸閉塞症,1
d,positive,下痢症状,1
d,positive,潰瘍性大腸炎,1
d,positive,痙攣,2
d,positive,慢性便秘症,1
d,positive,便秘症,1
d,positive,総排泄腔外反症,1
d,positive,外性器形成不全,1
d,positive,情緒，行動の男性化,1
d,positive,精神運動発達遅滞,1
d,positive,機能性イレウス状態,1
d,positive,十二指腸閉鎖症,2
d,positive,直腸膣瘻を伴う高位鎖肛，腸回転異常症，心室中隔欠損症,1
d,positive,心室中隔欠損症,1
d,positive,体重増加不良,1
d,positive,腹部膨満と嘔吐,1
d,positive,癒着性イレウス,1
d,positive,脳梗塞,2
d,positive,高血圧，軽症糖尿病,1
d,positive,意識低下,1
d,positive,膿庖,3
d,positive,ａｂｓｃｅｓｓ,1
d,positive,Ｋｏｇｏｊ’ｓ　ｓｐｏｎｇｉｆｏｒｍ　ｐｕｓｔｕｌｅ,1
d,positive,白血球増加，　ＣＲＰ強陽性，血沈亢進，低蛋白血症，低カルシウム血症,1
d,positive,汎発性膿庖性,2
d,positive,紅斑，爪変形,1
d,positive,紅斑，麟屑，膿疱,1
d,positive,熱発,2
d,positive,緑内障による眼圧上昇,1
d,positive,紅斑，膿疱,1
d,positive,びまん性紅斑,1
d,positive,紅斑，麟屑および膿疱,1
d,positive,Ｍｕｎｒｏ微小膿瘍，Ｋｏｇｏｊ海綿状膿疱,1
d,positive,膿疱性乾癬,2
d,positive,気管支喘息,2
d,positive,瘙痒性皮疹,3
d,positive,衛星膨診,2
d,positive,円形単核球浸潤,1
d,positive,白血球増多，血清ＩｇＥ高値,1
d,positive,浮腫性紅斑,4
d,positive,小水疱,2
d,positive,角化性紅斑,1
d,positive,紅斑・紫斑,1
d,positive,紫紅色斑,1
d,positive,角化性赤色斑,1
d,positive,皮膚筋炎,3
d,positive,早期皮疹,1
d,positive,右顔面チック様痙攣，腎嚢腫,1
d,positive,紅色丘疹,5
d,positive,落屑を伴う紅斑,1
d,positive,腰痛,2
d,positive,四肢筋力の低下,1
d,positive,嚢腫様病変,1
d,positive,骨盤腔内悪性腫瘍,1
d,positive,悪性腫瘍を合併した皮膚筋炎,1
d,positive,腫瘤,12
d,positive,腹膜偽粘液腫,1
d,positive,瘙痒性紅斑,1
d,positive,筋力低下,2
d,positive,ヘリナトロープ様紅斑,1
d,positive,角化を伴う紅斑,1
d,positive,橋本病,2
d,positive,紫斑,1
d,positive,肺炎,1
d,positive,アレルギー性血管炎,1
d,positive,紫斑と呼吸困難,1
d,positive,肺出血,1
d,positive,血管炎,1
d,positive,シャーマーテスト,1
d,positive,シェーグレン症候群,1
d,positive,腫脹,2
d,positive,Ｒａｙｎａｕｄ現象,2
d,positive,腫脹，硬化,1
d,positive,浮腫性硬化,2
d,positive,紅斑鱗屑局面,1
d,positive,膠原線維の膨化，均質化,1
d,positive,紅斑局面,1
d,positive,過角化,1
d,positive,液状変性,2
d,positive,リンパ球様細胞,1
d,positive,浸潤,8
d,positive,ＩｇＭの沈着,1
d,positive,抗Ｓｃｌ７０,1
d,positive,ＤＬＥ,1
d,positive,皮疹を伴った汎発性強皮症,1
d,positive,ＤＬＥを合併した汎発性強皮症,1
d,positive,高血圧症,1
d,positive,下腿浮腫，手指腫脹，皮膚硬化，びまん性色素沈着,1
d,positive,汎発性強皮症,1
d,positive,血沈亢進,1
d,positive,リンパ節腫脹,1
d,positive,発熱，嚥下障害,1
d,positive,両側腋窩リンパ節,1
d,positive,心嚢液,1
d,positive,腺癌の転移像,1
d,positive,糜爛,3
d,positive,口内炎,1
d,positive,小丘疹,1
d,positive,腹部皮疹,1
d,positive,裂隙形成及び棘融解細胞,1
d,positive,沈着,2
d,positive,尋常性天疱瘡,2
d,positive,満月様顔貌,1
d,positive,天疱瘡,1
d,positive,あせも様皮疹,1
d,positive,色素沈着,1
d,positive,浸潤を触れる紅斑,2
d,positive,軽度萎縮性廠瘢痕、色素沈着,1
d,positive,好中球浸潤,1
d,positive,核片,1
d,positive,赤沈亢進,1
d,positive,骨髄プラズマ細胞増生,1
d,positive,打ち抜き像,1
d,positive,脂漏性湿疹,1
d,positive,軽度瘙痒ある皮疹,1
d,positive,好酸球数増加,1
d,positive,顔面神経麻痺,1
d,positive,瘙痒ある紅斑,1
d,positive,軽度浸潤ある瘙痒性紅斑,1
d,positive,毛細血管拡張,1
d,positive,全身倦怠感、発熱、腰痛,1
d,positive,緊満性水疱,1
d,positive,高熱、リンパ節腫大、白血球増多,1
d,positive,核異常のあるリンパ球,1
d,positive,多形滲出性紅斑像,1
d,positive,異型リンパ球の浸潤,1
d,positive,陽性所見,1
d,positive,Ｓｊｏｇｒｅｎ　ｓｙｎｄｒｏｍｅ,2
d,positive,ＳＬＥ,2
d,positive,舌癌,1
d,positive,出血性膀胱炎,2
d,positive,環状紅斑,1
d,positive,扁平上皮癌,2
d,positive,ｌｕｐｕｓ　ｎｅｐｈｒｉｔｉｓ,1
d,positive,貧血，血尿,1
d,positive,膠原病,1
d,positive,副作用,2
d,positive,疼痛と瘙痒,1
d,positive,潰瘍化,2
d,positive,硬結,5
d,positive,壊死を伴う肉芽腫,1
d,positive,バザン硬結性紅斑,1
d,positive,抗酸菌染色,1
d,positive,胸水,2
d,positive,卵巣嚢腫,1
d,positive,丘疹,2
d,positive,乾酪壊死,1
d,positive,類上皮細胞とリンパ球に囲まれた結節,1
d,positive,結核疹,1
d,positive,黄疸と瘙痒，口腔乾燥,1
d,positive,肝脾腫，眼瞼黄色腫,1
d,positive,発疹性黄色腫,1
d,positive,線状黄色腫,1
d,positive,扁平黄色腫,1
d,positive,耳下腺造影，Ｓｃｈｉｒｍｅｒ試験陽性,1
d,positive,原発性胆汁性肝硬変（ＰＢＣ）第３期,1
d,positive,黄色腫,2
d,positive,ＰＢＣとＳｊｏｇｒｅｎ症候群の合併,1
d,positive,ＰＢＣに伴う高脂血症と黄色腫症,1
d,positive,ＰＢＣに伴う骨粗鬆症と食道静脈瘤,1
d,positive,ＰＢＣ,2
d,positive,多発性皮膚腫瘍,1
d,positive,ＨＴＬＶ－Ｉ　ｐｒｏｖｉｒｕｓ,2
d,positive,ＩＬ－２レセプター値高値,1
d,positive,ＨＴＬＶ－１キャリアー,1
d,positive,Ｔ細胞レセプターβ鎖の再構成（Ｔｃβ）,1
d,positive,発熱，咳嗽,1
d,positive,びまん性汎細気管支炎の急性増悪,1
d,positive,巨細胞性動脈炎,1
d,positive,白内障,3
d,positive,関節痛と凍瘡様皮疹,1
d,positive,関節痛,2
d,positive,顔面紅斑,1
d,positive,関節症状と皮疹,1
d,positive,咳嗽，全身倦怠感，微熱，関節痛，筋肉痛,1
d,positive,頭痛と筋力低下,1
d,positive,呼吸困難,2
d,positive,多形紅斑,1
d,positive,全身倦怠感,1
d,positive,微熱及び全身倦怠感,1
d,positive,浸出性紅斑,2
d,positive,腹腔内リンパ節腫大,1
d,positive,未分化腺癌,1
d,positive,胃癌を合併した皮膚筋炎,1
d,positive,全身皮膚色素沈着,1
d,positive,昭６２年１月,1
d,positive,原発性胆汁性肝硬変,1
d,positive,小腫瘤,1
d,positive,舌扁平上皮癌,1
d,positive,浮腫状硬化,1
d,positive,びまん性色素沈着,1
d,positive,部分的色素脱失,1
d,positive,全身性強皮症,1
d,positive,掻破痕,1
d,positive,ＲＡ,1
d,positive,膠原線維,2
d,positive,血管周囲性細胞浸潤,1
d,positive,ＩｇＭ沈着,1
d,positive,免疫異常,1
d,positive,糖尿病,3
d,positive,潮紅，苔癬化,2
d,positive,ドーム状痒疹様小結節,1
d,positive,膿苔固着,1
d,positive,陥凹,1
d,positive,ｃｅｌｌｕｌａｒ　ｄｅｂｒｉｓ,1
d,positive,不全角化細胞を有する角栓,1
d,positive,嵌頓,1
d,positive,穿孔,2
d,positive,リンパ球，組織球，好酸球，好中球よりなる炎症細胞浸潤,1
d,positive,嵌入,1
d,positive,痒疹様小結節,1
d,positive,膿疱,2
d,positive,鱗屑性紅斑,1
d,positive,脂漏性皮膚炎,1
d,positive,膿萢，結痂，ビラン状局面,1
d,positive,脱毛,1
d,positive,脱毛斑,1
d,positive,鱗屑,1
d,positive,頭部膿疱,1
d,positive,表皮ブ菌,1
d,positive,脱毛性紅斑,1
d,positive,表皮萎縮,1
d,positive,非特異的炎症像,1
d,positive,Ｋｏｇｏｊ海綿状膿疱,1
d,positive,海綿状膿疱,1
d,positive,肺扁平上皮癌,1
d,positive,瘙痒を伴った紅斑，水疱，びらん,1
d,positive,びらん面,1
d,positive,びらん,1
d,positive,棘融解,1
d,positive,不眠症,1
d,positive,鱗屑を有する紅斑,1
d,positive,ｓｕｎ　ｂｕｒｎ　ｃｅ１１,1
d,positive,巌痒を伴う淡紅色丘疹,1
d,positive,皮膚炎,1
d,positive,淡紅色～淡紅褐色丘疹,1
d,positive,背部皮疹,1
d,positive,海綿状浮腫,1
d,positive,表皮内細胞浸潤,1
d,positive,真皮上層血管周囲性小円形細胞浸潤,1
d,positive,接触皮膚炎及び光アレルギー性接触皮膚炎,1
d,positive,乾癬,1
d,positive,多発性基底細胞上皮腫,1
d,positive,尋常性乾癬,4
d,positive,ＰＵＶＡ　ｌｅｎｔｉｇｉｎｅ,1
d,positive,黒色丘疹,1
d,positive,表在型基底細胞上皮腫,1
d,positive,右ブドウ膜炎,1
d,positive,紫斑色凍瘡様皮疹,1
d,positive,外傷,1
d,positive,類上皮細胞肉芽腫,6
d,positive,皮膚サルコイド,1
d,positive,類上皮細胞肉芽腫のｔｒａｎｓｅｐｉｔｈｅｌｉａｌ　ｅｌｉｍｉｎａｔｉｏｎ,1
d,positive,ＢＨＬ,1
d,positive,肺病変,1
d,positive,骨病変,1
d,positive,水痘,1
d,positive,浸潤性暗紅色斑,1
d,positive,手足関節痛,1
d,positive,褐色調瘢痕,1
d,positive,淡紅褐色斑,1
d,positive,浸潤性紅褐色斑,1
d,positive,類上皮細胞結節,1
d,positive,ＡＣＥ高値,2
d,positive,両側ブドウ膜炎,1
d,positive,虹彩後癒着,1
d,positive,関節腫脹,1
d,positive,手足関節腫脹,1
d,positive,手動弁,1
d,positive,瘢痕,1
d,positive,関節腫脹，眼症状,1
d,positive,皮下結節,3
d,positive,類上皮細胞からなる非乾酪性肉芽腫,1
d,positive,両側肺門リンパ節腫脹,1
d,positive,間質性変化,1
d,positive,血清リゾチームの上昇,1
d,positive,サルコイドーシス,5
d,positive,膜嚢胞性病変（ｍｅｍｂｒａｎｏｃｙｓｔｉｃ　ｌｅｓｉｏｎ）（那須）様変化,1
d,positive,膜嚢胞性病変,1
d,positive,壊死を伴った類上皮細胞肉芽腫,1
d,positive,腫大リンパ節,2
d,positive,皮膚病変,2
d,positive,壊死,5
d,positive,抗ミトコンドリア抗体陽性,1
d,positive,軽度浸潤のある紅斑,1
d,positive,左肺門リンパ節腫大,1
d,positive,ＩｇＭ上昇,1
d,positive,ぶどう膜炎,1
d,positive,細胞性免疫異常,1
d,positive,米粒大赤褐色丘疹,1
d,positive,Ｖ型高リボ蛋白血症,1
d,positive,ＧＯＴ，ＧＰＴ，ＣｈＥ，ＬＡＰ，γＧＴＰ上昇,1
d,positive,泡沫細胞,1
d,positive,高脂血症,1
d,positive,気管支喘息（以下喘息）,1
d,positive,円錐角膜,2
