tag,mod,text,freq
a,,椎体右側、右肋骨,1
a,,リンパ節,1
a,,末梢,5
a,,中枢側と胸膜下,1
a,,右肺門リンパ節,1
a,,その他の縦隔、両側鎖骨上窩リンパ節,1
a,,骨盤内右側,1
a,,肝門部や腹腔動脈周囲、傍大動脈,1
a,,腹腔内臓器,1
a,,両側乳房内や腹壁・胸壁の脂肪織,1
a,,左肺下葉胸膜下,1
a,,他肺葉,1
a,,左肺門部や気管分岐下、同側縦隔,1
a,,右第1−3肋骨,1
a,,Th2-3椎体,1
a,,両肺下葉,2
a,,左上葉,1
a,,右肺下葉肺門部,1
a,,気管分岐下リンパ節、大動脈傍リンパ節、鎖骨上窩リンパ節,1
a,,やや尾側の右下葉背側,1
a,,"右第2,3肋骨やTh2,3椎体",1
a,,両肺野,2
a,,左肺上区S3,1
a,,左肺上区S1+2や右肺下葉S6,1
a,,胸膜面と連続,1
a,,大動脈壁,1
a,,左上葉S1+2外側,1
a,,胸膜に接する,1
a,,両側下葉S6,1
a,,左肺底部,1
a,,両側鎖骨上窩,1
a,,Th9-11椎体,1
a,,右肺下葉の肺門から肺葉内,1
a,,肺門部,1
a,,右下葉気管支,2
a,,下葉末梢,1
a,,右肺上・中葉,1
a,,右肺動静脈,1
a,,腫瘍近傍,1
a,,右肺門や気管分岐下の縦隔,1
a,,右主気管支〜中間気管支や左主気管支,1
a,,対側を含む上縦隔リンパ節,1
a,,撮像内,3
a,,両下葉,1
a,,胸壁に強く接する,1
a,,"Th2,3椎体や右第2,3肋骨",1
a,,左肺上区S1+2,1
a,,右肺上葉・中葉や左肺下葉,1
a,,左側,1
a,,右部気管傍など縦隔,1
a,,左肺上区,1
a,,左肺上葉S1+2,3
a,,辺縁境界,1
a,,中心部,1
a,,中葉舌区や左肺底部,1
a,,中間気管支幹,1
a,,右肺門部リンパ節,1
a,,気管分岐下や上縦隔、左鎖骨上窩リンパ節,1
a,,撮像範囲の肝、副腎,1
a,,左舌区S4,1
a,,右第2，3肋骨および第2，3胸椎椎体,1
a,,右肺中葉や両肺下葉の末梢,1
a,,右肺下葉S10,1
a,,縦隔、肺門、腋窩,3
a,,観察範囲,1
a,,腫瘤内,1
a,,中間幹,1
a,,右肺中葉、下葉の一部,1
a,,Th2椎体およびTh2右棘突起，Th3椎体，右第2〜3肋⾻,1
a,,胸壁および椎体,1
a,,右鎖⾻下動脈にも近接,1
a,,⼤⾎管,1
a,,椎体や骨盤骨,1
a,,左下葉末梢,1
a,,胸膜と広く接し,1
a,,気管支周囲,2
a,,左肺門や縦隔,1
a,,対側縦隔,1
a,,左肺舌区,1
a,,右肺下葉S6や左肺尖部,1
a,,胸壁に広く接し,2
a,,胸壁脂肪織,2
a,,胸壁,1
a,,左肺下葉中枢側,1
a,,肝，⾻,1
a,,右肺尖部胸膜広範囲に接し,1
a,,"右第2、3胸椎右側と右第2,3肋骨",1
a,,第2胸椎レベル,1
a,,両側肺門・縦隔,1
a,,右肺門,1
a,,下葉気管支,1
a,,右肺下葉背側,1
a,,腹側,1
a,,肝門部や腹腔動脈周囲のリンパ節,1
a,,右前胸部や両側乳腺内、左背部皮下、肝や右副腎,1
a,,骨盤内右側に,1
a,,左付属器,1
a,,腹部,1
a,,下葉気管支近位部,1
a,,"#1L,#2R,#2L,#4R,#4L,#5,#6,#7リンパ節",1
a,,左肺下葉S9,1
a,,空洞内壁,1
a,,同肺葉内,1
a,,右肺中下葉気管支,1
a,,右肺下葉辺縁,1
a,,気管分岐周囲リンパ節、大動脈傍リンパ節、左鎖骨上窩リンパ節,1
a,,右乳房,1
a,,左乳房,1
a,,膵、脾、腎,1
a,,右上腹部皮下,1
a,,右上葉S1,1
a,,左鎖骨上窩、両側縦隔、右肺門部,1
a,,両側乳房、胸壁皮下、肝、右副腎、骨盤腔右側,1
a,,肝門部,1
a,,胆、膵、腎、脾,1
a,,両側,1
a,,"Th3,4,8〜11,L4,5椎体",1
a,,肝，副腎,1
d,positive,consolidation,2
d,positive,気管支拡張像,1
d,positive,胸膜陥入,2
d,positive,肺癌,15
d,positive,病変,3
d,positive,浸潤影,2
d,positive,胸膜浸潤,1
d,positive,腫瘤,32
d,positive,閉塞,7
d,positive,すりガラス影,14
d,positive,閉塞性肺炎,1
d,positive,浸潤,14
d,positive,結節影,13
d,positive,リンパ節腫大,4
d,positive,転移リンパ節,2
d,positive,多発腫瘤,1
d,positive,多発転移,1
d,positive,ブレ,1
d,positive,多発結節,6
d,positive,腫瘤様陰影,1
d,positive,造骨性腫瘤,1
d,positive,慢性肝障害,2
d,positive,不整形腫瘤性病変,1
d,positive,浸潤影、すりガラス影,1
d,positive,拡張像,1
d,positive,線状影,1
d,positive,結節,16
d,positive,無気肺,6
d,positive,腫⼤,3
d,positive,多発腫⼤,1
d,positive,減⾼,1
d,positive,不整形腫瘤,3
d,positive,狭窄,6
d,positive,陰影,1
d,positive,小結節,10
d,positive,陳旧性炎症性変化,2
d,positive,病的リンパ節腫大,1
d,positive,多発リンパ節転移,1
d,positive,低吸収腫瘤,1
d,positive,多発肝転移,1
d,positive,腫大,10
d,positive,スピキュラ、胸膜引き攣れを伴う腫瘤性病変,1
d,positive,粒状影、結節影,1
d,positive,腫大リンパ節,6
d,positive,骨硬化性陰影,1
d,positive,リンパ節,3
d,positive,腫瘤の浸潤,1
d,positive,含気が低下,1
d,positive,病的腫大リンパ節,4
d,positive,原発巣,3
d,positive,転移,9
d,positive,肝硬変,1
d,positive,骨硬化像,3
d,positive,分葉状腫瘤性病変,2
d,positive,含気,2
d,positive,空洞形成性病変,1
d,positive,結節影、腫瘤陰影,1
d,positive,左肺門、縦隔リンパ節転移,1
d,positive,腫瘤性病変,13
d,positive,肺転移,1
d,positive,すりガラス様濃度上昇域,1
d,positive,気管支狭窄,1
d,positive,多発リンパ節腫大,1
d,positive,多発結節影,1
d,positive,腫瘍性病変,2
d,positive,腫瘤影,3
d,positive,腎嚢胞,1
d,positive,空洞を伴う腫瘤性病変,1
d,positive,肺癌部分,2
d,positive,接触,1
d,positive,結節様陰影やすりガラス影,1
d,positive,気腫性変化,14
d,positive,同側縦隔・肺門リンパ節,1
d,positive,病的腫大,1
d,positive,気管支透亮像,2
d,positive,すりガラス様濃度上昇,1
d,positive,良性病変,2
d,positive,両側肺⾨部〜気管分岐下〜両側縦隔リンパ節転移,1
d,positive,両側鎖⾻上窩リンパ節,1
d,positive,すりガラス状陰影（lepidic pattern）,1
d,positive,浸潤し、骨破壊,1
d,positive,肺炎や無気肺,1
d,positive,腫瘍,8
d,positive,濃度上昇域,1
d,positive,左肺下葉肺癌,1
d,positive,高度狭窄,2
d,positive,スリガラス影,1
d,positive,小結節影,3
d,positive,hypovasculartumor,1
d,positive,左腎嚢胞,1
d,positive,不整形陰影,2
d,positive,spiculaや胸膜嵌入像,2
d,positive,肺内腫瘤,1
d,positive,右肺門リンパ節,1
d,positive,左胸膜肥厚,1
d,positive,GGN,6
d,positive,solidpart,1
d,positive,索状影,5
d,positive,軟部腫瘤,1
d,positive,spicula,1
d,positive,多発小結節,1
d,positive,骨硬化性変化,1
d,positive,骨転移,1
d,positive,ブラ,4
d,positive,すりガラス状陰影,1
d,positive,高吸収域,1
d,positive,食道裂孔ヘルニア,3
d,positive,肺腺癌,1
d,positive,充実性結節,1
d,positive,気管⽀拡張,1
d,positive,すりガラス結節,2
d,positive,気腫,2
d,positive,多⾓形⼩結節,1
d,positive,動脈硬化,1
d,positive,spiculation,1
d,positive,リンパ路の発達,1
d,positive,石灰化リンパ節,1
d,positive,骨硬化,1
d,positive,bulla,2
d,positive,空洞,4
d,positive,途絶,2
d,positive,縦隔リンパ節,1
d,positive,肝嚢胞、軽度脾腫,1
d,positive,胸壁浸潤,2
d,positive,気腫状変化,1
d,positive,溶骨性変化,1
d,positive,不整形結節,4
d,positive,腫瘤や粘液栓による閉塞性肺炎,1
d,positive,腫瘤と胸膜との間の脂肪層が消失,1
d,positive,副腫瘍結節,1
d,positive,多発肺内転移,3
d,positive,SSN,1
d,positive,線状索状影,3
d,positive,腫大したリンパ節の集簇,1
d,positive,pureGGN,2
d,positive,陳旧性炎症性変化と思われる小結節,1
d,positive,破壊像,1
d,positive,肺腺癌病変,1
d,positive,胸膜嵌入像,1
d,positive,石灰化,1
d,positive,左上葉肺癌,1
d,positive,部分充実型結節(part-solidGGN),1
d,positive,充実部,2
d,positive,多発骨転移,1
d,positive,軟部影,2
d,positive,増強される部分,1
d,positive,増強不良域,1
d,positive,腫瘍により狭小化,1
d,positive,部分無気肺,1
d,positive,過膨張気味,1
d,positive,狭小化,2
d,positive,左鎖骨上窩リンパ節腫大,1
d,positive,閉塞性無気肺,1
d,positive,solid-part,1
d,positive,骨破壊,1
d,positive,直接浸潤,1
d,positive,partsolidGGN,2
d,positive,充実部分,3
d,positive,胸膜陥入像,2
d,positive,小リンパ節,1
d,positive,脾腫,1
d,positive,胸膜肥厚,1
d,positive,volume減少と無気肺,1
d,positive,多数腫大,1
d,positive,左葉腫大,1
d,positive,spiculaや胸膜陥入像,1
d,positive,陳旧性炎症性変化と思われる胸膜肥厚,1
d,positive,破壊,2
d,positive,浸潤影およびすりガラス影,1
d,positive,びまん性骨硬化像,1
d,positive,part-solidGGN,2
d,positive,solid部分,1
d,positive,すりガラス状結節,3
d,positive,濃度の高い部分,1
d,positive,陳旧性炎症性変化と思われる索状影,1
d,positive,MX,1
d,positive,＃6、＃2L、＃7、＃3p、＃4L、＃5リンパ節腫大,1
d,positive,腫瘤と＃7リンパ節,1
d,positive,気管支浸潤,1
d,positive,対側縦隔リンパ節転移,1
d,positive,硬化像,1
d,positive,充実性成分,1
d,positive,充実性成分および気管⽀拡張,1
d,positive,左肺⾨部，気管分岐下，左下部気管傍リンパ節,1
d,positive,リンパ節転移,1
d,positive,慢性肺気腫の所見,1
d,positive,脱灰所見,1
d,positive,縦隔リンパ節腫大,2
d,positive,小細胞肺癌の多発転移,1
d,positive,右肺門部腫瘤,2
d,positive,Aspirationpneumonia,1
d,positive,右下葉無気肺,1
d,positive,ノッチ,1
d,positive,空洞形成,1
d,positive,左肺門部リンパ節や気管分岐下リンパ節,1
d,positive,腫脹,1
d,positive,限局性すりガラス影,1
d,positive,肺内転移,1
d,positive,肺炎像,1
d,positive,腫大したリンパ節,1
d,positive,傍大動脈リンパ節,1
d,positive,⾻硬化性変化,1
d,positive,多発⾻転移,1
f,,28mm,2
f,,広範,1
f,,ややpoorstudy,1
f,,びまん性,4
f,,一部,6
f,,一元的,2
f,,多発性,5
f,,有意,32
f,,複数,5
f,,辺縁鈍,3
f,,粗大,5
f,,明らか,25
f,,主座,3
f,,約28mm,1
f,,占められ,1
f,,lepidic増殖パターンが優位,1
f,,15mm⼤,1
f,,22mm⼤,1
f,,43mm,2
f,,多数,13
f,,約Xcm,1
f,,一塊,8
f,,境界不明瞭,7
f,,不明,2
f,,不明瞭,1
f,,不整,6
f,,完全,1
f,,強く,4
f,,無数,2
f,,不整形,7
f,,ランダム分布,1
f,,原発,1
f,,混在,1
f,,表面凹凸不整,1
f,,すりガラス状,1
f,,境界明瞭,6
f,,長径7.8cm,1
f,,充実性,1
f,,リンパ行性,1
f,,連続,4
f,,約4.3ｘ3.8cm,1
f,,いくつか,1
f,,大小,1
f,,乏しい,1
f,,⻑径78mm,2
f,,広がっ,1
f,,散見,14
f,,⻑径28mm,1
f,,胸膜陥凹を伴う,1
f,,小さな,2
f,,葉間胸膜陥凹を伴う,1
f,,類円形,5
f,,占拠,3
f,,⻑径43mm⼤,1
f,,⼀塊,1
f,,約18mm,1
f,,lepidicな増殖パターン,1
f,,進行が緩徐,1
f,,大きな,3
f,,腫瘍随伴性,1
f,,正確な進展範囲の特定は困難,1
f,,巨大,2
f,,囲まれ,1
f,,径43mm大,1
f,,径28mm大,1
f,,目立ちます,1
f,,○×○cm大,2
f,,優位,4
f,,多く,1
f,,経気道的,1
f,,軽度,7
f,,⻑径9mm→12mm大,1
f,,僅か,3
f,,新たな,1
f,,分葉状,4
f,,不規則に分布,1
f,,有意なサイズ,2
f,,やや分葉状,1
f,,小さい,2
f,,⻑径は18mm,1
f,,矩形,2
f,,12mm,1
f,,限局性,1
f,,明か,2
f,,約24mm⼤,1
f,,⽬⽴ち,2
f,,ランダムな分布,1
f,,わずか,1
f,,⻑径7.8cm大,1
f,,はっきりしません,4
f,,著明,1
f,,長期,1
f,,約ｘcm,1
f,,長径43mm,1
f,,累々,1
f,,長径78mm,1
f,,径18mm大,1
f,,やや濃染の弱い,1
f,,12mm大,1
f,,比較的境界明瞭,3
f,,⻑径9mm程度,1
f,,⻑径2.8cm大,1
f,,中等度,1
f,,⻑径18mm,1
f,,径()mm,1
f,,round,1
f,,充満,1
f,,増強効果の乏しい,1
f,,腫瘍径の評価は困難,1
f,,閉塞性,1
f,,広く接し,1
f,,径12mm大,1
f,,⻑径18mm大,2
f,,明瞭,1
f,,多角形,1
f,,⻑径28mm大,1
f,,。既知,1
f,,接する,1
f,,中等度以上,1
f,,散在,1
f,,斑状,1
f,,多発,1
f,,周囲よりやや大きな,1
f,,18×15mm,1
f,,サイズは不明,1
f,,長径は12mm,1
f,,長径9mm,1
f,,内包,1
f,,通過,1
f,,⻑径12mm,1
f,,()mm程度,1
f,,軽度肝表凹凸不整,1
f,,12mm⼤,1
f,,3mm程度,1
f,,あきらか,1
f,,⻑径78mm大,1
f,,散在性,1
f,,濃い,1
f,,長径は28mm,1
f,,⻑径18mm⼤,1
f,,⻑径78mm⼤,1
f,,消失,2
f,,4.3cm大,1
f,,○×○×○cm大,1
f,,病的なものではなさそう,1
f,,約12mm,1
f,,約9mm→約12mm,1
f,,明瞭でありません,1
f,,判定が困難,1
f,,サイズが評価できません,1
f,,78mm,1
f,,やや不整,1
f,,数カ所,1
f,,1cm以下,1
f,,楕円形,1
f,,2カ所,1
f,,随伴性,1
f,,1カ所,1
f,,4カ所,1
f,,濃染不良,1
f,,9mm→12mm,1
f,,⻑径43mm,1
f,,辺縁平滑,1
d,,T1c,3
d,,ｃT4N3M1ｃ,1
d,,T4,12
d,,M1c,7
d,,T2b,1
d,,N3,8
d,,T2,4
d,,MX,2
d,,N0,4
d,,N2,3
d,,T4N2,1
d,,cT4,3
d,,cT4N0MX,1
d,,T1,3
d,,Tis,1
d,,cN0,2
d,,cM1c,1
d,,cT4N0M1c,1
d,,cN2,1
d,,cT4N2MX,1
d,,T3,2
d,,M0,1
d,,cT4N0M1,1
d,,cT1c,1
d,,cT1cN0MX,1
d,,T1mi,2
d,,cT4N3M1c,1
d,,cT2,1
d,,cN3,1
d,,cT2N3MX,1
d,,T1b,1
d,,T1a,2
d,,cT3N3,1
d,,cT3N3M1c,1
d,,N3相当,1
c,,変化ありません,2
c,,出現,3
c,,消失,2
c,,著変がなく,1
c,,ほとんど変化がみられません,1
c,,増大,2
c,,増大傾向,1
c,,軽度増大,2
c,,減少,1
c,,縮小なく,1
c,,サイズ変化はなく,1
c,,増⼤,1
c,,著変ありません,2
c,,明らかに増大,1
c,,著変なく,1
d,suspicious,肺癌病変,2
d,suspicious,粘液産生性腺癌,1
d,suspicious,転移,19
d,suspicious,微小浸潤性腺癌,1
d,suspicious,炎症瘢痕、線維性変化,1
d,suspicious,肺癌および多発リンパ節腫⼤,1
d,suspicious,圧迫⾻折,1
d,suspicious,閉塞性肺炎,1
d,suspicious,原発性肺癌,6
d,suspicious,多発肺転移,2
d,suspicious,リンパ節転移,6
d,suspicious,骨硬化性骨転移,1
d,suspicious,造影効果,1
d,suspicious,転移あるいは変性変化,1
d,suspicious,。原発性肺癌,1
d,suspicious,部分無気肺、随伴性肺炎,1
d,suspicious,良性結節性病変,1
d,suspicious,多発リンパ節転移,2
d,suspicious,乳腺転移,1
d,suspicious,多発肝転移,3
d,suspicious,副腎転移,2
d,suspicious,浸潤,7
d,suspicious,部分充実型結節(part-solidGGN),2
d,suspicious,置換型腺癌（LPA）,1
d,suspicious,肺癌,17
d,suspicious,炎症性結節,2
d,suspicious,satellitelesion,2
d,suspicious,腫瘍の進展,1
d,suspicious,肺腺癌,3
d,suspicious,充実性部分,1
d,suspicious,原発性肺癌、上皮内腺癌（AIS）,1
d,suspicious,病変,1
d,suspicious,Pancoast腫瘍,1
d,suspicious,肺炎,2
d,suspicious,肺内転移,2
d,suspicious,良性結節,3
d,suspicious,転移や原発性乳癌,1
d,suspicious,転移や腺腫,1
d,suspicious,皮膚転移,2
d,suspicious,子宮筋腫,1
d,suspicious,炎症性変化,10
d,suspicious,進展,1
d,suspicious,左上葉肺癌,1
d,suspicious,脳転移,1
d,suspicious,上皮内腺癌(AIS)、微小浸潤腺癌(MIA)などの腫瘍性病変,2
d,suspicious,陳旧性炎症性変化,8
d,suspicious,AISやMIA,2
d,suspicious,多発副腫瘍結節,1
d,suspicious,高分化腺癌,2
d,suspicious,腫瘍性病変,2
d,suspicious,異形成や早期腺癌,1
d,suspicious,良性病変,1
d,suspicious,限局性の炎症,1
d,suspicious,肺転移,1
d,suspicious,癌性リンパ管症,1
d,suspicious,陳旧性結核,1
d,suspicious,骨転移,2
d,suspicious,右下葉肺癌,1
d,suspicious,多発肺転移・胸椎転移,1
d,suspicious,副結節,1
d,suspicious,壁側胸膜浸潤,1
d,suspicious,浸潤所見,1
d,suspicious,左下葉肺癌,1
d,suspicious,副腫瘍結節,4
d,suspicious,重喫煙歴,1
d,suspicious,右卵巣転移,1
d,suspicious,胸膜浸潤,1
d,suspicious,。AAHやAIS,1
d,suspicious,肺門部肺癌,3
d,suspicious,AAH/AIS,2
d,suspicious,炎症性,1
d,suspicious,上皮内腺癌（AIS）、微少浸潤性腺癌（MIA）、置換型腺癌（LPA）,2
d,suspicious,陳旧性炎症性結節などの良性結節,1
d,suspicious,炎症瘢痕,2
d,suspicious,粘液栓,1
d,suspicious,右肺門部肺癌,1
d,suspicious,早期肺癌,1
d,suspicious,solidcore,1
d,suspicious,腫大,1
d,suspicious,慢性肝障害,1
d,suspicious,粘液性腺癌,1
d,suspicious,粟粒結核,1
d,suspicious,多発骨転移,1
d,suspicious,異型腺腫様過形成または微⼩浸潤腺癌,1
d,suspicious,異形成や早期肺腺癌は疑われる所⾒,1
d,suspicious,肺癌の胸椎、肋骨浸潤,1
d,suspicious,腫瘍進展,1
d,suspicious,副結節を疑う所見,1
d,suspicious,右付属器腫瘤や漿膜下筋腫,1
d,suspicious,軽度腫大,1
d,suspicious,右肺門部小細胞肺癌,1
d,suspicious,微小浸潤性腺癌（MIA）,1
d,suspicious,肺野型肺癌,1
d,suspicious,乳房転移,1
d,suspicious,肺炎併発,1
d,suspicious,乳房、皮下、肝、右副腎、右卵巣転移,1
d,negative,縦隔リンパ節腫大,2
d,negative,胸水,24
d,negative,腫瘤,5
d,negative,浸潤,2
d,negative,異常陰影,3
d,negative,含気,2
d,negative,肺転移を疑う病変,4
d,negative,胸水貯留,14
d,negative,骨転移を疑うような骨破壊や腫瘤性病変,2
d,negative,病的腫大リンパ節,2
d,negative,転移を疑う病変,1
d,negative,肺内転移を疑う様な病変,1
d,negative,骨転移を疑う様な病変,1
d,negative,肺転移,1
d,negative,造影効果,1
d,negative,溶骨性、造骨性腫瘍,1
d,negative,骨転移を疑うような所見,1
d,negative,副腫瘍結節を疑う病変,2
d,negative,転移,6
d,negative,リンパ節腫大,6
d,negative,⾻転移,1
d,negative,病的リンパ節腫大,4
d,negative,心拡大,7
d,negative,"微小浸潤性
陰影",1
d,negative,リンパ節転移を示唆する所見,1
d,negative,胸腹水,1
d,negative,リンパ節腫大や胸水,2
d,negative,進展,1
d,negative,鎖骨上窩、縦隔、肺門部リンパ節腫大,2
d,negative,病的腫大,3
d,negative,転移を疑う結節,2
d,negative,充実部分,1
d,negative,リンパ節腫⼤,2
d,negative,腫大,4
d,negative,リンパ節転移を疑う所見,1
d,negative,遠隔転移を疑う所見,1
d,negative,異常所見,1
d,negative,縦隔浸潤,2
d,negative,腹水貯留,2
d,negative,強く骨転移を疑う骨破壊や腫瘤影,1
d,negative,遠隔転移,3
d,negative,solidcore,1
d,negative,腫瘤や浸潤影,3
d,negative,縦隔リンパ節腫大や胸水,3
d,negative,胸膜浸潤の所見,1
d,negative,副腫瘍結節を疑うような肺内結節,2
d,negative,活動性肺炎を疑うような肺野の浸潤影,1
d,negative,副結節,1
d,negative,骨病変,1
d,negative,異常陰影指摘,1
d,negative,胸膜浸潤を疑う所見,1
d,negative,領域リンパ節腫⼤,1
d,negative,有意リンパ節腫⼤,2
d,negative,胸⽔,1
d,negative,腹水,1
d,negative,微小浸潤部分,1
d,negative,胸膜浸潤,1
d,negative,結節影,1
d,negative,病変,1
d,negative,骨転移を疑う溶骨性、骨硬化性変化,1
r,other,外科的治療,1
r,other,放射線,1
t-test,executed,胸部造影CT,1
t-test,executed,CT,10
t-test,executed,MRI,1
t-test,executed,胸部単純CT,4
t-test,executed,造影CT,1
t-test,executed,骨条件,1
t-test,executed,検診CT,1
cc,other,形態フォロー,1
cc,other,厳重経過観察,1
cc,other,経過,1
cc,other,サイズフォロー,2
cc,other,精査,3
cc,other,followup,2
cc,other,フォロー,2
cc,other,経過観察,4
timex3,date,10年前,5
timex3,date,過去,1
timex3,date,前回,10
timex3,date,以前,2
timex3,date,初回,1
timex3,date,3年前、1年前,1
timex3,date,1年前,6
t-test,other,生検,1
t-test,other,組織学的検索,1
t-test,other,CT再検,1
t-test,other,各種検査,1
t-test,other,follow up,1
timex3,duration,"1,2ヶ月程度",1
timex3,duration,1年,1
t-key,,軟部条件,1
d,general,肝転移,1
timex3,med,治療後,1
t-test,negated,単純CT,1
t-test,negated,単純,1
